"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://x.com/MedMultilingua/status/1718369694246162673","https://twitter.com/MedMultilingua/status/1718369694246162673","1718369694246162673","GitHub Copilot: Transformando o desenvolvimento de software com inteligência artificial

https://t.co/52NlfiruMa

Dr. Marco V. Benavides Sánchez

https://t.co/o5QlISiuXG

#InteligênciaArtificial #Medicina #Medmultilingua https://t.co/zW75cZnzqC","0","0","0","0","Sat Oct 28 20:50:35 +0000 2023","0","false","false"
"https://x.com/gusdantas/status/1718389533803168009","https://twitter.com/gusdantas/status/1718389533803168009","1718389533803168009","esse tal de copilot é bão viu","0","0","0","0","Sat Oct 28 22:09:25 +0000 2023","0","false","false"
"https://x.com/igferreira/status/1718312718921343284","https://twitter.com/igferreira/status/1718312718921343284","1718312718921343284","@farmDev79 @MysteriousArt12 Vou testar o copilot e conto aqui","0","0","2","0","Sat Oct 28 17:04:11 +0000 2023","0","false","false"
"https://x.com/mariiguda/status/1718311246049497201","https://twitter.com/mariiguda/status/1718311246049497201","1718311246049497201","o edge agora ta com um copilot","0","1","5","0","Sat Oct 28 16:58:20 +0000 2023","0","false","false"
"https://x.com/marcelo_meds/status/1718194930747678843","https://twitter.com/marcelo_meds/status/1718194930747678843","1718194930747678843","Coleta, organização e citação de biliografia - Zotero
Mapeamento de campo de pesquisa (bibliografia) - Research Rabbit, Scite, Perplexity, Scispace
Programação tornada fácil - Tabnine, Github Copilot
Tradução - Deep L, Google Translate
E outras. Está tudo na timeline. Veja!
+","14","4","212","0","Sat Oct 28 09:16:08 +0000 2023","107","false","false"
"https://x.com/onlyanerd2/status/1718284982504813031","https://twitter.com/onlyanerd2/status/1718284982504813031","1718284982504813031","@whisperofceres Ss

A IA feita para design precisa ser usada PELO DESIGNER, não para SUBSTITUIR o designer

Da mesma forma que o github copilot não vai substituir o programador","0","0","0","0","Sat Oct 28 15:13:58 +0000 2023","0","false","false"
"https://x.com/Adriezdenv/status/1718251918022124029","https://twitter.com/Adriezdenv/status/1718251918022124029","1718251918022124029","@amluso_dave @druidajose @Dennis_STW @stuartdois Sim. O próprio github criou o copilot, porque sabe que se a IA não for retreinada com novo conteúdo, em 1 ano já vai estar defasada.

Atualizaram uma lib no python? Criaram um fix? Uma nova linguagem?? Se a IA não aprender, vai saber programa tanto quanto uma banana.","0","0","1","0","Sat Oct 28 13:02:35 +0000 2023","0","false","false"
"https://x.com/ptkhd/status/1718289762052723140","https://twitter.com/ptkhd/status/1718289762052723140","1718289762052723140","@IAcavaleiro na teoria parece bom , na pratica o copilot não consegue responder perguntar considerando respostas anteriores, quase sempre ele se perde e da resposta nova,  isso quando não digita errado que ai ela pesquisa no bing kk","0","0","1","0","Sat Oct 28 15:32:58 +0000 2023","0","false","false"
"https://x.com/HumildeAutor/status/1718308313077817371","https://twitter.com/HumildeAutor/status/1718308313077817371","1718308313077817371","3/ Configure a ferramenta Calendly, incorpore o chatbot no seu Website e veja as suas reuniões crescerem! https://t.co/16fTkIpoKV","0","1","0","0","Sat Oct 28 16:46:41 +0000 2023","0","false","false"
"https://x.com/IA_Portugal/status/1718259624036421666","https://twitter.com/IA_Portugal/status/1718259624036421666","1718259624036421666","1. O #Botsonicai é um chatbot poderoso e personalizável, que pode gerenciar todas as interações dos seus clientes. #WritesonicAi

Seja respondendo a FAQs, capturando leads... Ele fornece assistência 24/24h, o Botsonic tem você coberto.

É como se você tivesse uma equipe ! 💼 https://t.co/09z4hrgSsI","0","1","0","0","Sat Oct 28 13:33:12 +0000 2023","0","false","false"
"https://x.com/HumildeAutor/status/1718308196774010944","https://twitter.com/HumildeAutor/status/1718308196774010944","1718308196774010944","2/ Configure e personalize o seu chatbot de acordo com a marca da sua empresa

1️⃣ Selecionar recursos da base de conhecimentos
2️⃣ Configurar parâmetros
3️⃣ Personalizar o visual https://t.co/YHPinrYMWs","0","1","0","0","Sat Oct 28 16:46:13 +0000 2023","0","false","false"
"https://x.com/IA_Portugal/status/1718259634501201997","https://twitter.com/IA_Portugal/status/1718259634501201997","1718259634501201997","4/ A melhor parte é que o Botsonic é alimentado pela Writesonic,

Uma plataforma de IA de ponta que garante que as respostas do seu chatbot sejam precisas, envolventes e adequadas à voz da sua marca.

Aqui está um exemplo no meu próprio site : https://t.co/GdXxynAlZp","0","1","0","0","Sat Oct 28 13:33:15 +0000 2023","0","false","false"
"https://x.com/HileyHyan/status/1718236915940389109","https://twitter.com/HileyHyan/status/1718236915940389109","1718236915940389109","Fiquei um pouquinho no Instagram e é visível o quanto o Twitter tá ruim, né? Aqui tá cheio de bot em várias publicações comentando, impossível ver comentários honestos. Tudo escrito pelo chat gpt.","0","0","0","0","Sat Oct 28 12:02:58 +0000 2023","0","false","false"
"https://x.com/Dirk_Henning/status/1718262458777772092","https://twitter.com/Dirk_Henning/status/1718262458777772092","1718262458777772092","Agora me explica como se estivesse falando com uma criança de 5 anos ou um chatbot.","0","0","0","0","Sat Oct 28 13:44:28 +0000 2023","0","false","false"
"https://x.com/BHaybell2/status/1718394713231765940","https://twitter.com/BHaybell2/status/1718394713231765940","1718394713231765940","Vocês usam IA? Falo nem de arte necessariamente, falo de IA de edição, de foto, Chatbot, RolePlay ou RPG, e etc.","0","5","5","0","Sat Oct 28 22:30:00 +0000 2023","0","false","false"
"https://x.com/karolotaku08/status/1718219286999617883","https://twitter.com/karolotaku08/status/1718219286999617883","1718219286999617883","@grlgiving Se não me engano o Bot do chat bane muitas bandeiras e frases em spam, e tbm comentários envolvendo política. Se for por causa disso, eu não culpo ele, é uma stream de Minecraft não é lugar pra ficar falando assuntos involvendo coisas como política etc","0","1","0","0","Sat Oct 28 10:52:55 +0000 2023","0","false","false"
"https://x.com/_sakura_ikari/status/1718113165500678195","https://twitter.com/_sakura_ikari/status/1718113165500678195","1718113165500678195","@DarlanBrocca @BHaybell2 Live Pix tu configura um vez e cola o link no obs... não tem segredo, aliás é mais fácil configurar o Live pix do que o bot que avisa sub, bit e etc no chat.","0","1","0","0","Sat Oct 28 03:51:14 +0000 2023","0","false","false"
"https://x.com/EmanoelSid93404/status/1718316242748997912","https://twitter.com/EmanoelSid93404/status/1718316242748997912","1718316242748997912","@joylandai eu não gostei muito da nova interface dos chats,ela esta muito poluída,com vários contatos estranhos de um lado,e o perfil do bot do outro, e isso diminuiu muito o tamanho do chat,que e o principal objetivo de quem quer conversar,voltem ao que o chat era antes por favor","0","1","0","0","Sat Oct 28 17:18:11 +0000 2023","0","false","false"
"https://x.com/BHaybell2/status/1718412007504797797","https://twitter.com/BHaybell2/status/1718412007504797797","1718412007504797797","Chegou a vez de eu falar também as IAs que eu uso, as vezes algumas serão repetidas pois uso pra mais de uma função.

Chatbot : Character.IA, ChatGPT, Bing, Bard;
Arte : Bing, PixAI;
Ajuda : Bing, Bard;
Edição : AiLabTools;
Imagem/Foto : Remini;
RP e RPG : Character.IA, ChatGPT.","0","1","1","0","Sat Oct 28 23:38:43 +0000 2023","0","false","false"
"https://x.com/Kurai_Shogun/status/1718102809680236660","https://twitter.com/Kurai_Shogun/status/1718102809680236660","1718102809680236660","@nikolasmanga @mvanessadraw E para outros usos sem ser para arte. como chatbot  e gerenciamento de iot Internet  das coisas?","0","1","0","0","Sat Oct 28 03:10:05 +0000 2023","0","false","false"
